capture_to_processing_ms,processing_to_display_ms,end_to_end_latency_ms,capture_to_processing_avg_ms,capture_to_processing_worst_ms,processing_to_display_avg_ms,processing_to_display_worst_ms,end_to_end_avg_ms,end_to_end_worst_ms,dropped_audio_samples,missed_beat_detections
11.188900,1.969000,13.157900,11.188900,11.188900,1.969000,1.969000,13.157900,13.157900,0,0
1.050600,0.786400,1.837000,6.119750,11.188900,1.377700,1.969000,7.497450,13.157900,0,0
0.992000,19.730500,20.722500,4.410500,11.188900,7.495300,19.730500,11.905800,20.722500,0,0
3.517000,12.515300,16.032300,4.187125,11.188900,8.750300,19.730500,12.937425,20.722500,0,0
0.853600,0.667000,1.520600,3.520420,11.188900,7.133640,19.730500,10.654060,20.722500,0,0
1.722400,15.223300,16.945700,3.220750,11.188900,8.481917,19.730500,11.702667,20.722500,0,0
1.502000,16.692800,18.194800,2.975214,11.188900,9.654900,19.730500,12.630114,20.722500,0,0
0.851400,16.273500,17.124900,2.709738,11.188900,10.482225,19.730500,13.191962,20.722500,0,0
0.904600,16.798200,17.702800,2.509167,11.188900,11.184000,19.730500,13.693167,20.722500,0,0
0.716900,17.529300,18.246200,2.329940,11.188900,11.818530,19.730500,14.148470,20.722500,0,0
0.793400,16.629900,17.423300,2.190255,11.188900,12.255927,19.730500,14.446182,20.722500,0,0
0.533000,23.527500,24.060500,2.052150,11.188900,13.195225,23.527500,15.247375,24.060500,0,0
0.772100,4.119600,4.891700,1.953685,11.188900,12.497100,23.527500,14.450785,24.060500,0,0
0.467200,0.554500,1.021700,1.847507,11.188900,11.644057,23.527500,13.491564,24.060500,0,0
0.883900,17.745700,18.629600,1.783267,11.188900,12.050833,23.527500,13.834100,24.060500,0,0
0.673700,18.056900,18.730600,1.713919,11.188900,12.426213,23.527500,14.140131,24.060500,0,0
0.819100,15.770900,16.590000,1.661282,11.188900,12.622959,23.527500,14.284241,24.060500,0,0
1.027400,0.770000,1.797400,1.626067,11.188900,11.964461,23.527500,13.590528,24.060500,0,0
0.626200,17.047700,17.673900,1.573442,11.188900,12.232000,23.527500,13.805442,24.060500,0,0
0.905800,16.335800,17.241600,1.540060,11.188900,12.437190,23.527500,13.977250,24.060500,0,0
0.702200,17.567700,18.269900,1.500162,11.188900,12.681500,23.527500,14.181662,24.060500,0,0
1.022900,1.211800,2.234700,1.478468,11.188900,12.160150,23.527500,13.638618,24.060500,0,0
1.797000,15.707000,17.504000,1.492317,11.188900,12.314361,23.527500,13.806678,24.060500,0,0
1.195100,17.203100,18.398200,1.479933,11.188900,12.518058,23.527500,13.997992,24.060500,0,0
0.521000,2.110900,2.631900,1.441576,11.188900,12.101772,23.527500,13.543348,24.060500,0,0
0.795700,16.795400,17.591100,1.416735,11.188900,12.282296,23.527500,13.699031,24.060500,0,0
1.005500,15.829700,16.835200,1.401504,11.188900,12.413681,23.527500,13.815185,24.060500,0,0
0.310600,17.559200,17.869800,1.362543,11.188900,12.597450,23.527500,13.959993,24.060500,0,0
1.066900,16.500800,17.567700,1.352348,11.188900,12.732048,23.527500,14.084397,24.060500,0,0
0.674900,0.448900,1.123800,1.329767,11.188900,12.322610,23.527500,13.652377,24.060500,0,0
0.723200,16.899100,17.622300,1.310200,11.188900,12.470239,23.527500,13.780439,24.060500,0,0
0.560500,16.319500,16.880000,1.286772,11.188900,12.590528,23.527500,13.877300,24.060500,0,0
0.309700,1.783700,2.093400,1.257164,11.188900,12.263048,23.527500,13.520212,24.060500,0,0
