capture_to_processing_ms,processing_to_display_ms,end_to_end_latency_ms,capture_to_processing_avg_ms,capture_to_processing_worst_ms,processing_to_display_avg_ms,processing_to_display_worst_ms,end_to_end_avg_ms,end_to_end_worst_ms,dropped_audio_samples,missed_beat_detections
37.247334,6.691247,43.938581,37.247334,37.247334,6.691247,6.691247,43.938581,43.938581,0,0
0.616560,9.229764,9.846324,18.931947,37.247334,7.960506,9.229764,26.892452,43.938581,0,0
1.528288,3.854858,5.383146,13.130727,37.247334,6.591956,9.229764,19.722684,43.938581,0,0
0.687116,1.904753,2.591869,10.019824,37.247334,5.420155,9.229764,15.439980,43.938581,0,0
0.852598,9.402728,10.255326,8.186379,37.247334,6.216670,9.402728,14.403049,43.938581,0,0
1.154749,15.104487,16.259236,7.014441,37.247334,7.697973,15.104487,14.712414,43.938581,0,0
0.839005,6.551969,7.390974,6.132236,37.247334,7.534258,15.104487,13.666494,43.938581,0,0
1.859456,3.349670,5.209126,5.598138,37.247334,7.011184,15.104487,12.609323,43.938581,0,0
1.478602,4.567252,6.045854,5.140412,37.247334,6.739636,15.104487,11.880048,43.938581,0,0
0.899247,3.116223,4.015470,4.716295,37.247334,6.377295,15.104487,11.093591,43.938581,0,0
0.953228,11.436371,12.389599,4.374198,37.247334,6.837211,15.104487,11.211410,43.938581,0,0
1.041136,2.368682,3.409818,4.096443,37.247334,6.464834,15.104487,10.561277,43.938581,0,0
0.568411,2.506979,3.075390,3.825056,37.247334,6.160383,15.104487,9.985439,43.938581,0,0
1.499065,3.061946,4.561011,3.658914,37.247334,5.939066,15.104487,9.597980,43.938581,0,0
1.018395,10.723699,11.742094,3.482879,37.247334,6.258042,15.104487,9.740921,43.938581,0,0
0.946877,9.309357,10.256234,3.324379,37.247334,6.448749,15.104487,9.773128,43.938581,0,0
0.482892,9.847897,10.330789,3.157233,37.247334,6.648699,15.104487,9.805932,43.938581,0,0
0.998950,8.415148,9.414098,3.037328,37.247334,6.746835,15.104487,9.784163,43.938581,0,0
1.010562,6.190281,7.200843,2.930656,37.247334,6.717543,15.104487,9.648199,43.938581,0,0
1.019395,4.046026,5.065421,2.835093,37.247334,6.583967,15.104487,9.419060,43.938581,0,0
0.453985,4.479306,4.933291,2.721707,37.247334,6.483745,15.104487,9.205452,43.938581,0,0
0.935691,5.001866,5.937557,2.640525,37.247334,6.416387,15.104487,9.056911,43.938581,0,0
0.852950,2.845037,3.697987,2.562804,37.247334,6.261111,15.104487,8.823915,43.938581,0,0
0.871783,2.107699,2.979482,2.492345,37.247334,6.088052,15.104487,8.580397,43.938581,0,0
1.320712,1.174434,2.495146,2.445479,37.247334,5.891507,15.104487,8.336987,43.938581,0,0
0.569652,2.559424,3.129076,2.373332,37.247334,5.763350,15.104487,8.136682,43.938581,0,0
0.839635,1.875030,2.714665,2.316529,37.247334,5.619338,15.104487,7.935867,43.938581,0,0
0.894617,9.939416,10.834033,2.265746,37.247334,5.773627,15.104487,8.039373,43.938581,0,0
0.988544,10.052528,11.041072,2.221705,37.247334,5.921175,15.104487,8.142880,43.938581,0,0
0.867691,9.324672,10.192363,2.176571,37.247334,6.034625,15.104487,8.211196,43.938581,0,0
1.088914,8.674408,9.763322,2.141485,37.247334,6.119779,15.104487,8.261264,43.938581,0,0
0.938265,6.582024,7.520289,2.103885,37.247334,6.134224,15.104487,8.238109,43.938581,0,0
1.033581,4.492696,5.526277,2.071451,37.247334,6.084481,15.104487,8.155932,43.938581,0,0
0.575171,2.981889,3.557060,2.027443,37.247334,5.993228,15.104487,8.020671,43.938581,0,0
1.018988,9.499321,10.518309,1.998630,37.247334,6.093402,15.104487,8.092032,43.938581,0,0
0.981358,7.599957,8.581315,1.970372,37.247334,6.135251,15.104487,8.105624,43.938581,0,0
0.923081,5.565295,6.488376,1.942067,37.247334,6.119847,15.104487,8.061914,43.938581,0,0
1.451251,2.987723,4.438974,1.929151,37.247334,6.037423,15.104487,7.966574,43.938581,0,0
0.819986,1.794790,2.614776,1.900711,37.247334,5.928637,15.104487,7.829348,43.938581,0,0
0.981210,2.494757,3.475967,1.877723,37.247334,5.842790,15.104487,7.720514,43.938581,0,0
0.867098,3.089538,3.956636,1.853074,37.247334,5.775638,15.104487,7.628712,43.938581,0,0
0.895117,4.410455,5.305572,1.830265,37.247334,5.743133,15.104487,7.573399,43.938581,0,0
0.546540,2.836148,3.382688,1.800411,37.247334,5.675529,15.104487,7.475940,43.938581,0,0
1.597640,10.316511,11.914151,1.795803,37.247334,5.781006,15.104487,7.576809,43.938581,0,0
0.985950,9.673341,10.659291,1.777806,37.247334,5.867502,15.104487,7.645308,43.938581,0,0
1.804938,11.518834,13.323772,1.778396,37.247334,5.990357,15.104487,7.768753,43.938581,0,0
2.470016,1.639641,4.109657,1.793111,37.247334,5.897789,15.104487,7.690900,43.938581,0,0
0.719782,3.102094,3.821876,1.770750,37.247334,5.839545,15.104487,7.610295,43.938581,0,0
1.610529,3.513745,5.124274,1.767480,37.247334,5.792080,15.104487,7.559560,43.938581,0,0
0.739153,2.467498,3.206651,1.746914,37.247334,5.725588,15.104487,7.472502,43.938581,0,0
0.386836,20.757431,21.144267,1.720246,37.247334,6.020330,20.757431,7.740576,43.938581,0,0
0.720505,8.246776,8.967281,1.701020,37.247334,6.063147,20.757431,7.764166,43.938581,0,0
0.785449,6.646803,7.432252,1.683745,37.247334,6.074159,20.757431,7.757904,43.938581,0,0
0.697931,4.979254,5.677185,1.665489,37.247334,6.053883,20.757431,7.719372,43.938581,0,0
1.161340,4.437900,5.599240,1.656323,37.247334,6.024501,20.757431,7.680824,43.938581,0,0
0.855895,3.492133,4.348028,1.642029,37.247334,5.979281,20.757431,7.621310,43.938581,0,0
0.816116,5.356998,6.173114,1.627540,37.247334,5.968363,20.757431,7.595903,43.938581,0,0
0.753672,3.703042,4.456714,1.612473,37.247334,5.929306,20.757431,7.541779,43.938581,0,0
0.473799,5.316275,5.790074,1.593174,37.247334,5.918916,20.757431,7.512089,43.938581,0,0
0.875784,6.631524,7.507308,1.581217,37.247334,5.930792,20.757431,7.512010,43.938581,0,0
0.695505,11.458259,12.153764,1.566697,37.247334,6.021407,20.757431,7.588104,43.938581,0,0
0.723301,12.808879,13.532180,1.553094,37.247334,6.130882,20.757431,7.683976,43.938581,0,0
0.465744,3.396818,3.862562,1.535834,37.247334,6.087484,20.757431,7.623319,43.938581,0,0
0.774264,4.048638,4.822902,1.523935,37.247334,6.055627,20.757431,7.579562,43.938581,0,0
0.682301,2.621924,3.304225,1.510987,37.247334,6.002801,20.757431,7.513788,43.938581,0,0
0.777023,2.253459,3.030482,1.499866,37.247334,5.945993,20.757431,7.445859,43.938581,0,0
0.524614,4.656679,5.181293,1.485310,37.247334,5.926749,20.757431,7.412059,43.938581,0,0
0.691264,2.690999,3.382263,1.473633,37.247334,5.879165,20.757431,7.352798,43.938581,0,0
1.113471,2.355422,3.468893,1.468413,37.247334,5.828096,20.757431,7.296509,43.938581,0,0
0.636708,10.115584,10.752292,1.456532,37.247334,5.889346,20.757431,7.345878,43.938581,0,0
0.581115,8.497333,9.078448,1.444202,37.247334,5.926078,20.757431,7.370280,43.938581,0,0
0.609800,7.521753,8.131553,1.432613,37.247334,5.948240,20.757431,7.380853,43.938581,0,0
0.732338,5.894409,6.626747,1.423020,37.247334,5.947503,20.757431,7.370523,43.938581,0,0
0.612393,4.675382,5.287775,1.412066,37.247334,5.930312,20.757431,7.342378,43.938581,0,0
0.792728,5.905649,6.698377,1.403808,37.247334,5.929983,20.757431,7.333791,43.938581,0,0
0.514133,4.737698,5.251831,1.392102,37.247334,5.914295,20.757431,7.306397,43.938581,0,0
0.783061,5.750796,6.533857,1.384192,37.247334,5.912172,20.757431,7.296364,43.938581,0,0
1.146711,6.813526,7.960237,1.381147,37.247334,5.923728,20.757431,7.304875,43.938581,0,0
0.673764,8.874298,9.548062,1.372193,37.247334,5.961077,20.757431,7.333270,43.938581,0,0
0.550745,7.416622,7.967367,1.361925,37.247334,5.979271,20.757431,7.341196,43.938581,0,0
0.887432,7.509585,8.397017,1.356067,37.247334,5.998164,20.757431,7.354231,43.938581,0,0
0.766764,5.741186,6.507950,1.348880,37.247334,5.995030,20.757431,7.343910,43.938581,0,0
0.718783,4.846679,5.565462,1.341289,37.247334,5.981194,20.757431,7.322483,43.938581,0,0
