capture_to_processing_ms,processing_to_display_ms,end_to_end_latency_ms,capture_to_processing_avg_ms,capture_to_processing_worst_ms,processing_to_display_avg_ms,processing_to_display_worst_ms,end_to_end_avg_ms,end_to_end_worst_ms,dropped_audio_samples,missed_beat_detections
28.522352,5.480295,34.002647,28.522352,28.522352,5.480295,5.480295,34.002647,34.002647,0,0
0.974562,11.961170,12.935732,14.748457,28.522352,8.720733,11.961170,23.469190,34.002647,0,0
1.150767,6.966879,8.117646,10.215894,28.522352,8.136115,11.961170,18.352008,34.002647,0,0
1.054266,5.692759,6.747025,7.925487,28.522352,7.525276,11.961170,15.450762,34.002647,0,0
1.117007,6.154577,7.271584,6.563791,28.522352,7.251136,11.961170,13.814927,34.002647,0,0
1.365435,5.863779,7.229214,5.697398,28.522352,7.019910,11.961170,12.717308,34.002647,0,0
1.464436,3.575708,5.040144,5.092689,28.522352,6.527881,11.961170,11.620570,34.002647,0,0
1.444991,2.423404,3.868395,4.636727,28.522352,6.014821,11.961170,10.651548,34.002647,0,0
1.424621,4.905902,6.330523,4.279826,28.522352,5.891608,11.961170,10.171434,34.002647,0,0
1.416324,3.615949,5.032273,3.993476,28.522352,5.664042,11.961170,9.657518,34.002647,0,0
1.414565,3.418244,4.832809,3.759030,28.522352,5.459879,11.961170,9.218908,34.002647,0,0
2.962075,1.168507,4.130582,3.692617,28.522352,5.102264,11.961170,8.794881,34.002647,0,0
1.571047,9.703489,11.274536,3.529419,28.522352,5.456205,11.961170,8.985624,34.002647,0,0
1.347602,6.920545,8.268147,3.373575,28.522352,5.560801,11.961170,8.934376,34.002647,0,0
1.342694,6.875915,8.218609,3.238183,28.522352,5.648475,11.961170,8.886658,34.002647,0,0
0.776449,4.240213,5.016662,3.084325,28.522352,5.560458,11.961170,8.644783,34.002647,0,0
1.422935,2.510831,3.933766,2.986596,28.522352,5.381069,11.961170,8.367664,34.002647,0,0
1.343286,2.068088,3.411374,2.895301,28.522352,5.197014,11.961170,8.092315,34.002647,0,0
